Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
navigateToUrl(URL + BLOG),Chrome 120.0.0.0,,,2023-12-18 12:44:22,2023-12-18 12:44:22,"0,112s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_OverOns""))",Chrome 120.0.0.0,,,2023-12-18 12:44:22,2023-12-18 12:44:22,"0,680s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_OverOns_MissieVisie""))",Chrome 120.0.0.0,,,2023-12-18 12:44:22,2023-12-18 12:44:23,"0,584s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Missie  Visie - RisQIT/h1_Missie  Visie""), ""Missie & Visie"")",Chrome 120.0.0.0,,,2023-12-18 12:44:23,2023-12-18 12:44:23,"0,541s",PASSED
navigateToUrl(URL + BLOG),Chrome 120.0.0.0,,,2023-12-18 12:44:23,2023-12-18 12:44:24,"0,115s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_OverOns""))",Chrome 120.0.0.0,,,2023-12-18 12:44:24,2023-12-18 12:44:24,"0,704s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_OverOns_HetGilde""))",Chrome 120.0.0.0,,,2023-12-18 12:44:24,2023-12-18 12:44:25,"0,624s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Het Gilde - RisQIT/h1_Het Gilde""), ""Het Gilde"")",Chrome 120.0.0.0,,,2023-12-18 12:44:25,2023-12-18 12:44:25,"0,541s",PASSED
navigateToUrl(URL + BLOG),Chrome 120.0.0.0,,,2023-12-18 12:44:25,2023-12-18 12:44:26,"0,114s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_OverOns""))",Chrome 120.0.0.0,,,2023-12-18 12:44:26,2023-12-18 12:44:26,"0,678s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_OverOns_SuperTester""))",Chrome 120.0.0.0,,,2023-12-18 12:44:26,2023-12-18 12:44:27,"0,575s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_SuperTester - RisQIT/h1_Whitepaper SuperTester""), ""Whitepaper SuperTester"")",Chrome 120.0.0.0,,,2023-12-18 12:44:27,2023-12-18 12:44:27,"0,532s",PASSED
navigateToUrl(URL + BLOG),Chrome 120.0.0.0,,,2023-12-18 12:44:27,2023-12-18 12:44:27,"0,113s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Blog""))",Chrome 120.0.0.0,,,2023-12-18 12:44:27,2023-12-18 12:44:28,"0,565s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Blog - RisQIT/h1_Blog""), ""Blog"")",Chrome 120.0.0.0,,,2023-12-18 12:44:28,2023-12-18 12:44:29,"0,619s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Vacatures""))",Chrome 120.0.0.0,,,2023-12-18 12:44:29,2023-12-18 12:44:29,"0,376s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Vacatures - RisQIT/h1_Vacatures""), ""Vacatures"")",Chrome 120.0.0.0,,,2023-12-18 12:44:29,2023-12-18 12:44:30,"0,610s",PASSED
navigateToUrl(URL + BLOG),Chrome 120.0.0.0,,,2023-12-18 12:44:30,2023-12-18 12:44:30,"0,118s",PASSED
"click(findTestObject(""Object Repository/MenuTopbar/Page_Vacatures - RisQIT/div_Contact opnemen""))",Chrome 120.0.0.0,,,2023-12-18 12:44:30,2023-12-18 12:44:30,"0,473s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Contact - RisQIT/h1_Contact""), ""Contact"")",Chrome 120.0.0.0,,,2023-12-18 12:44:30,2023-12-18 12:44:31,"0,624s",PASSED
"click(findTestObject(""MenuTopbar/img_Logo""))",Chrome 120.0.0.0,,,2023-12-18 12:44:31,2023-12-18 12:44:31,"0,355s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Home - RisQIT/h1_Ga voor duurzaamheid en vertrouwen, same_4bc4a8""), ""Ga voor duurzaamheid en vertrouwen, samen met ons!"")",Chrome 120.0.0.0,,,2023-12-18 12:44:31,2023-12-18 12:44:32,"0,595s",PASSED
closeBrowser(),Chrome 120.0.0.0,,,2023-12-18 12:44:32,2023-12-18 12:44:32,"0,107s",PASSED
,,,,,,,
Test Cases/Menu/RT010 MenuClicks - Vacatures,Chrome 120.0.0.0,,,2023-12-18 12:44:32,2023-12-18 12:44:51,"18,613s",PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,2023-12-18 12:44:32,2023-12-18 12:44:33,"0,669s",PASSED
maximizeWindow(),Chrome 120.0.0.0,,,2023-12-18 12:44:33,2023-12-18 12:44:33,"0,130s",PASSED
navigateToUrl(URL + VACATURES),Chrome 120.0.0.0,,,2023-12-18 12:44:33,2023-12-18 12:44:33,"0,339s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_Diensten""))",Chrome 120.0.0.0,,,2023-12-18 12:44:33,2023-12-18 12:44:34,"0,696s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Diensten_SoftwareTesting""))",Chrome 120.0.0.0,,,2023-12-18 12:44:34,2023-12-18 12:44:35,"1,107s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Software Testing - RisQIT/h1_Software Testing""), ""Software Testing"")",Chrome 120.0.0.0,,,2023-12-18 12:44:35,2023-12-18 12:44:35,"0,540s",PASSED
navigateToUrl(URL + VACATURES),Chrome 120.0.0.0,,,2023-12-18 12:44:35,2023-12-18 12:44:36,"0,104s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_Diensten""))",Chrome 120.0.0.0,,,2023-12-18 12:44:36,2023-12-18 12:44:36,"0,696s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Diensten_SHT""))",Chrome 120.0.0.0,,,2023-12-18 12:44:36,2023-12-18 12:44:37,"0,673s",PASSED
"verifyElementText(findTestObject(""Page_Security en HackersTest (SHT) - RisQIT/h1_Security en HackersTest (SHT)""), ""Security En HackersTest (SHT)"")",Chrome 120.0.0.0,,,2023-12-18 12:44:37,2023-12-18 12:44:37,"0,526s",PASSED
navigateToUrl(URL + VACATURES),Chrome 120.0.0.0,,,2023-12-18 12:44:37,2023-12-18 12:44:38,"0,098s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_Diensten""))",Chrome 120.0.0.0,,,2023-12-18 12:44:38,2023-12-18 12:44:38,"0,670s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Diensten_UXLab""))",Chrome 120.0.0.0,,,2023-12-18 12:44:38,2023-12-18 12:44:39,"0,662s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_UX Lab - RisQIT/h1_UX Lab""), ""UX Lab"")",Chrome 120.0.0.0,,,2023-12-18 12:44:39,2023-12-18 12:44:39,"0,537s",PASSED
navigateToUrl(URL + VACATURES),Chrome 120.0.0.0,,,2023-12-18 12:44:39,2023-12-18 12:44:40,"0,101s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_OverOns""))",Chrome 120.0.0.0,,,2023-12-18 12:44:40,2023-12-18 12:44:40,"0,552s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Over ons - RisQIT/h1_Over ons""), ""Over Ons"")",Chrome 120.0.0.0,,,2023-12-18 12:44:40,2023-12-18 12:44:40,"0,119s",PASSED
navigateToUrl(URL + VACATURES),Chrome 120.0.0.0,,,2023-12-18 12:44:40,2023-12-18 12:44:40,"0,087s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_OverOns""))",Chrome 120.0.0.0,,,2023-12-18 12:44:40,2023-12-18 12:44:41,"0,675s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_OverOns_MissieVisie""))",Chrome 120.0.0.0,,,2023-12-18 12:44:41,2023-12-18 12:44:42,"0,543s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Missie  Visie - RisQIT/h1_Missie  Visie""), ""Missie & Visie"")",Chrome 120.0.0.0,,,2023-12-18 12:44:42,2023-12-18 12:44:42,"0,522s",PASSED
navigateToUrl(URL + VACATURES),Chrome 120.0.0.0,,,2023-12-18 12:44:42,2023-12-18 12:44:42,"0,101s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_OverOns""))",Chrome 120.0.0.0,,,2023-12-18 12:44:42,2023-12-18 12:44:43,"0,701s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_OverOns_HetGilde""))",Chrome 120.0.0.0,,,2023-12-18 12:44:43,2023-12-18 12:44:43,"0,643s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Het Gilde - RisQIT/h1_Het Gilde""), ""Het Gilde"")",Chrome 120.0.0.0,,,2023-12-18 12:44:43,2023-12-18 12:44:44,"0,538s",PASSED
navigateToUrl(URL + VACATURES),Chrome 120.0.0.0,,,2023-12-18 12:44:44,2023-12-18 12:44:44,"0,127s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_OverOns""))",Chrome 120.0.0.0,,,2023-12-18 12:44:44,2023-12-18 12:44:45,"0,691s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_OverOns_SuperTester""))",Chrome 120.0.0.0,,,2023-12-18 12:44:45,2023-12-18 12:44:45,"0,557s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_SuperTester - RisQIT/h1_Whitepaper SuperTester""), ""Whitepaper SuperTester"")",Chrome 120.0.0.0,,,2023-12-18 12:44:45,2023-12-18 12:44:46,"0,493s",PASSED
navigateToUrl(URL + VACATURES),Chrome 120.0.0.0,,,2023-12-18 12:44:46,2023-12-18 12:44:46,"0,160s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Blog""))",Chrome 120.0.0.0,,,2023-12-18 12:44:46,2023-12-18 12:44:47,"0,516s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Blog - RisQIT/h1_Blog""), ""Blog"")",Chrome 120.0.0.0,,,2023-12-18 12:44:47,2023-12-18 12:44:47,"0,603s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Vacatures""))",Chrome 120.0.0.0,,,2023-12-18 12:44:47,2023-12-18 12:44:48,"0,367s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Vacatures - RisQIT/h1_Vacatures""), ""Vacatures"")",Chrome 120.0.0.0,,,2023-12-18 12:44:48,2023-12-18 12:44:48,"0,577s",PASSED
navigateToUrl(URL + VACATURES),Chrome 120.0.0.0,,,2023-12-18 12:44:48,2023-12-18 12:44:48,"0,084s",PASSED
"click(findTestObject(""Object Repository/MenuTopbar/Page_Vacatures - RisQIT/div_Contact opnemen""))",Chrome 120.0.0.0,,,2023-12-18 12:44:48,2023-12-18 12:44:49,"0,559s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Contact - RisQIT/h1_Contact""), ""Contact"")",Chrome 120.0.0.0,,,2023-12-18 12:44:49,2023-12-18 12:44:49,"0,634s",PASSED
"click(findTestObject(""MenuTopbar/img_Logo""))",Chrome 120.0.0.0,,,2023-12-18 12:44:49,2023-12-18 12:44:50,"0,357s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Home - RisQIT/h1_Ga voor duurzaamheid en vertrouwen, same_4bc4a8""), ""Ga voor duurzaamheid en vertrouwen, samen met ons!"")",Chrome 120.0.0.0,,,2023-12-18 12:44:50,2023-12-18 12:44:50,"0,625s",PASSED
closeBrowser(),Chrome 120.0.0.0,,,2023-12-18 12:44:50,2023-12-18 12:44:51,"0,153s",PASSED
,,,,,,,
Test Cases/Menu/RT011 MenuClicks - Contact,Chrome 120.0.0.0,,,2023-12-18 12:44:51,2023-12-18 12:45:09,"18,200s",PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,2023-12-18 12:44:51,2023-12-18 12:44:51,"0,642s",PASSED
maximizeWindow(),Chrome 120.0.0.0,,,2023-12-18 12:44:51,2023-12-18 12:44:51,"0,135s",PASSED
navigateToUrl(URL + CONTACT),Chrome 120.0.0.0,,,2023-12-18 12:44:51,2023-12-18 12:44:52,"0,336s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_Diensten""))",Chrome 120.0.0.0,,,2023-12-18 12:44:52,2023-12-18 12:44:52,"0,698s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Diensten_SoftwareTesting""))",Chrome 120.0.0.0,,,2023-12-18 12:44:52,2023-12-18 12:44:53,"1,009s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Software Testing - RisQIT/h1_Software Testing""), ""Software Testing"")",Chrome 120.0.0.0,,,2023-12-18 12:44:53,2023-12-18 12:44:54,"0,540s",PASSED
navigateToUrl(URL + CONTACT),Chrome 120.0.0.0,,,2023-12-18 12:44:54,2023-12-18 12:44:54,"0,117s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_Diensten""))",Chrome 120.0.0.0,,,2023-12-18 12:44:54,2023-12-18 12:44:55,"0,580s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Diensten_SHT""))",Chrome 120.0.0.0,,,2023-12-18 12:44:55,2023-12-18 12:44:55,"0,645s",PASSED
"verifyElementText(findTestObject(""Page_Security en HackersTest (SHT) - RisQIT/h1_Security en HackersTest (SHT)""), ""Security En HackersTest (SHT)"")",Chrome 120.0.0.0,,,2023-12-18 12:44:55,2023-12-18 12:44:56,"0,527s",PASSED
navigateToUrl(URL + CONTACT),Chrome 120.0.0.0,,,2023-12-18 12:44:56,2023-12-18 12:44:56,"0,117s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_Diensten""))",Chrome 120.0.0.0,,,2023-12-18 12:44:56,2023-12-18 12:44:57,"0,581s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Diensten_UXLab""))",Chrome 120.0.0.0,,,2023-12-18 12:44:57,2023-12-18 12:44:57,"0,537s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_UX Lab - RisQIT/h1_UX Lab""), ""UX Lab"")",Chrome 120.0.0.0,,,2023-12-18 12:44:57,2023-12-18 12:44:58,"0,559s",PASSED
navigateToUrl(URL + CONTACT),Chrome 120.0.0.0,,,2023-12-18 12:44:58,2023-12-18 12:44:58,"0,111s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_OverOns""))",Chrome 120.0.0.0,,,2023-12-18 12:44:58,2023-12-18 12:44:58,"0,576s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Over ons - RisQIT/h1_Over ons""), ""Over Ons"")",Chrome 120.0.0.0,,,2023-12-18 12:44:58,2023-12-18 12:44:59,"0,632s",PASSED
navigateToUrl(URL + CONTACT),Chrome 120.0.0.0,,,2023-12-18 12:44:59,2023-12-18 12:44:59,"0,103s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_OverOns""))",Chrome 120.0.0.0,,,2023-12-18 12:44:59,2023-12-18 12:45:00,"0,667s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_OverOns_MissieVisie""))",Chrome 120.0.0.0,,,2023-12-18 12:45:00,2023-12-18 12:45:00,"0,548s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Missie  Visie - RisQIT/h1_Missie  Visie""), ""Missie & Visie"")",Chrome 120.0.0.0,,,2023-12-18 12:45:00,2023-12-18 12:45:01,"0,564s",PASSED
navigateToUrl(URL + CONTACT),Chrome 120.0.0.0,,,2023-12-18 12:45:01,2023-12-18 12:45:01,"0,103s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_OverOns""))",Chrome 120.0.0.0,,,2023-12-18 12:45:01,2023-12-18 12:45:02,"0,687s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_OverOns_HetGilde""))",Chrome 120.0.0.0,,,2023-12-18 12:45:02,2023-12-18 12:45:02,"0,574s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Het Gilde - RisQIT/h1_Het Gilde""), ""Het Gilde"")",Chrome 120.0.0.0,,,2023-12-18 12:45:02,2023-12-18 12:45:03,"0,554s",PASSED
navigateToUrl(URL + CONTACT),Chrome 120.0.0.0,,,2023-12-18 12:45:03,2023-12-18 12:45:03,"0,094s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_OverOns""))",Chrome 120.0.0.0,,,2023-12-18 12:45:03,2023-12-18 12:45:04,"0,706s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_OverOns_SuperTester""))",Chrome 120.0.0.0,,,2023-12-18 12:45:04,2023-12-18 12:45:04,"0,533s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_SuperTester - RisQIT/h1_Whitepaper SuperTester""), ""Whitepaper SuperTester"")",Chrome 120.0.0.0,,,2023-12-18 12:45:04,2023-12-18 12:45:05,"0,483s",PASSED
navigateToUrl(URL + CONTACT),Chrome 120.0.0.0,,,2023-12-18 12:45:05,2023-12-18 12:45:05,"0,111s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Blog""))",Chrome 120.0.0.0,,,2023-12-18 12:45:05,2023-12-18 12:45:05,"0,515s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Blog - RisQIT/h1_Blog""), ""Blog"")",Chrome 120.0.0.0,,,2023-12-18 12:45:05,2023-12-18 12:45:06,"0,591s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Vacatures""))",Chrome 120.0.0.0,,,2023-12-18 12:45:06,2023-12-18 12:45:06,"0,327s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Vacatures - RisQIT/h1_Vacatures""), ""Vacatures"")",Chrome 120.0.0.0,,,2023-12-18 12:45:06,2023-12-18 12:45:07,"0,619s",PASSED
navigateToUrl(URL + CONTACT),Chrome 120.0.0.0,,,2023-12-18 12:45:07,2023-12-18 12:45:07,"0,106s",PASSED
"click(findTestObject(""Object Repository/MenuTopbar/Page_Vacatures - RisQIT/div_Contact opnemen""))",Chrome 120.0.0.0,,,2023-12-18 12:45:07,2023-12-18 12:45:07,"0,569s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Contact - RisQIT/h1_Contact""), ""Contact"")",Chrome 120.0.0.0,,,2023-12-18 12:45:07,2023-12-18 12:45:07,"0,111s",PASSED
"click(findTestObject(""MenuTopbar/img_Logo""))",Chrome 120.0.0.0,,,2023-12-18 12:45:07,2023-12-18 12:45:08,"0,477s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Home - RisQIT/h1_Ga voor duurzaamheid en vertrouwen, same_4bc4a8""), ""Ga voor duurzaamheid en vertrouwen, samen met ons!"")",Chrome 120.0.0.0,,,2023-12-18 12:45:08,2023-12-18 12:45:09,"0,603s",PASSED
closeBrowser(),Chrome 120.0.0.0,,,2023-12-18 12:45:09,2023-12-18 12:45:09,"0,153s",PASSED
,,,,,,,
Test Cases/Menu/RT012 MenuClicks - AlgVoorwaarden,Chrome 120.0.0.0,,,2023-12-18 12:45:09,2023-12-18 12:45:27,"18,176s",PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,2023-12-18 12:45:09,2023-12-18 12:45:09,"0,653s",PASSED
maximizeWindow(),Chrome 120.0.0.0,,,2023-12-18 12:45:09,2023-12-18 12:45:10,"0,135s",PASSED
navigateToUrl(URL + ALGVOORW),Chrome 120.0.0.0,,,2023-12-18 12:45:10,2023-12-18 12:45:10,"0,357s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_Diensten""))",Chrome 120.0.0.0,,,2023-12-18 12:45:10,2023-12-18 12:45:11,"0,577s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Diensten_SoftwareTesting""))",Chrome 120.0.0.0,,,2023-12-18 12:45:11,2023-12-18 12:45:12,"1,043s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Software Testing - RisQIT/h1_Software Testing""), ""Software Testing"")",Chrome 120.0.0.0,,,2023-12-18 12:45:12,2023-12-18 12:45:12,"0,435s",PASSED
navigateToUrl(URL + ALGVOORW),Chrome 120.0.0.0,,,2023-12-18 12:45:12,2023-12-18 12:45:12,"0,108s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_Diensten""))",Chrome 120.0.0.0,,,2023-12-18 12:45:12,2023-12-18 12:45:13,"0,642s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Diensten_SHT""))",Chrome 120.0.0.0,,,2023-12-18 12:45:13,2023-12-18 12:45:13,"0,566s",PASSED
"verifyElementText(findTestObject(""Page_Security en HackersTest (SHT) - RisQIT/h1_Security en HackersTest (SHT)""), ""Security En HackersTest (SHT)"")",Chrome 120.0.0.0,,,2023-12-18 12:45:13,2023-12-18 12:45:14,"0,437s",PASSED
navigateToUrl(URL + ALGVOORW),Chrome 120.0.0.0,,,2023-12-18 12:45:14,2023-12-18 12:45:14,"0,099s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_Diensten""))",Chrome 120.0.0.0,,,2023-12-18 12:45:14,2023-12-18 12:45:15,"0,671s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Diensten_UXLab""))",Chrome 120.0.0.0,,,2023-12-18 12:45:15,2023-12-18 12:45:15,"0,566s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_UX Lab - RisQIT/h1_UX Lab""), ""UX Lab"")",Chrome 120.0.0.0,,,2023-12-18 12:45:15,2023-12-18 12:45:16,"0,525s",PASSED
navigateToUrl(URL + ALGVOORW),Chrome 120.0.0.0,,,2023-12-18 12:45:16,2023-12-18 12:45:16,"0,115s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_OverOns""))",Chrome 120.0.0.0,,,2023-12-18 12:45:16,2023-12-18 12:45:16,"0,566s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Over ons - RisQIT/h1_Over ons""), ""Over Ons"")",Chrome 120.0.0.0,,,2023-12-18 12:45:16,2023-12-18 12:45:17,"0,619s",PASSED
navigateToUrl(URL + ALGVOORW),Chrome 120.0.0.0,,,2023-12-18 12:45:17,2023-12-18 12:45:17,"0,103s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_OverOns""))",Chrome 120.0.0.0,,,2023-12-18 12:45:17,2023-12-18 12:45:18,"0,698s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_OverOns_MissieVisie""))",Chrome 120.0.0.0,,,2023-12-18 12:45:18,2023-12-18 12:45:18,"0,572s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Missie  Visie - RisQIT/h1_Missie  Visie""), ""Missie & Visie"")",Chrome 120.0.0.0,,,2023-12-18 12:45:18,2023-12-18 12:45:19,"0,543s",PASSED
navigateToUrl(URL + ALGVOORW),Chrome 120.0.0.0,,,2023-12-18 12:45:19,2023-12-18 12:45:19,"0,107s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_OverOns""))",Chrome 120.0.0.0,,,2023-12-18 12:45:19,2023-12-18 12:45:20,"0,694s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_OverOns_HetGilde""))",Chrome 120.0.0.0,,,2023-12-18 12:45:20,2023-12-18 12:45:20,"0,613s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Het Gilde - RisQIT/h1_Het Gilde""), ""Het Gilde"")",Chrome 120.0.0.0,,,2023-12-18 12:45:20,2023-12-18 12:45:21,"0,517s",PASSED
navigateToUrl(URL + ALGVOORW),Chrome 120.0.0.0,,,2023-12-18 12:45:21,2023-12-18 12:45:21,"0,114s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_OverOns""))",Chrome 120.0.0.0,,,2023-12-18 12:45:21,2023-12-18 12:45:22,"0,673s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_OverOns_SuperTester""))",Chrome 120.0.0.0,,,2023-12-18 12:45:22,2023-12-18 12:45:22,"0,589s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_SuperTester - RisQIT/h1_Whitepaper SuperTester""), ""Whitepaper SuperTester"")",Chrome 120.0.0.0,,,2023-12-18 12:45:22,2023-12-18 12:45:23,"0,523s",PASSED
navigateToUrl(URL + ALGVOORW),Chrome 120.0.0.0,,,2023-12-18 12:45:23,2023-12-18 12:45:23,"0,114s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Blog""))",Chrome 120.0.0.0,,,2023-12-18 12:45:23,2023-12-18 12:45:23,"0,591s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Blog - RisQIT/h1_Blog""), ""Blog"")",Chrome 120.0.0.0,,,2023-12-18 12:45:23,2023-12-18 12:45:24,"0,634s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Vacatures""))",Chrome 120.0.0.0,,,2023-12-18 12:45:24,2023-12-18 12:45:24,"0,353s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Vacatures - RisQIT/h1_Vacatures""), ""Vacatures"")",Chrome 120.0.0.0,,,2023-12-18 12:45:24,2023-12-18 12:45:25,"0,148s",PASSED
navigateToUrl(URL + ALGVOORW),Chrome 120.0.0.0,,,2023-12-18 12:45:25,2023-12-18 12:45:25,"0,088s",PASSED
"click(findTestObject(""Object Repository/MenuTopbar/Page_Vacatures - RisQIT/div_Contact opnemen""))",Chrome 120.0.0.0,,,2023-12-18 12:45:25,2023-12-18 12:45:25,"0,594s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Contact - RisQIT/h1_Contact""), ""Contact"")",Chrome 120.0.0.0,,,2023-12-18 12:45:25,2023-12-18 12:45:26,"0,631s",PASSED
"click(findTestObject(""MenuTopbar/img_Logo""))",Chrome 120.0.0.0,,,2023-12-18 12:45:26,2023-12-18 12:45:26,"0,366s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Home - RisQIT/h1_Ga voor duurzaamheid en vertrouwen, same_4bc4a8""), ""Ga voor duurzaamheid en vertrouwen, samen met ons!"")",Chrome 120.0.0.0,,,2023-12-18 12:45:26,2023-12-18 12:45:27,"0,614s",PASSED
closeBrowser(),Chrome 120.0.0.0,,,2023-12-18 12:45:27,2023-12-18 12:45:27,"0,112s",PASSED
,,,,,,,
Test Cases/Menu/RT013 MenuClicks - Privacybeleid,Chrome 120.0.0.0,,,2023-12-18 12:45:27,2023-12-18 12:45:46,"18,843s",PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,2023-12-18 12:45:27,2023-12-18 12:45:28,"0,727s",PASSED
maximizeWindow(),Chrome 120.0.0.0,,,2023-12-18 12:45:28,2023-12-18 12:45:28,"0,124s",PASSED
navigateToUrl(URL + PRIVACYBELEID),Chrome 120.0.0.0,,,2023-12-18 12:45:28,2023-12-18 12:45:28,"0,353s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_Diensten""))",Chrome 120.0.0.0,,,2023-12-18 12:45:28,2023-12-18 12:45:29,"0,615s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Diensten_SoftwareTesting""))",Chrome 120.0.0.0,,,2023-12-18 12:45:29,2023-12-18 12:45:30,"1,003s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Software Testing - RisQIT/h1_Software Testing""), ""Software Testing"")",Chrome 120.0.0.0,,,2023-12-18 12:45:30,2023-12-18 12:45:30,"0,546s",PASSED
navigateToUrl(URL + PRIVACYBELEID),Chrome 120.0.0.0,,,2023-12-18 12:45:30,2023-12-18 12:45:30,"0,109s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_Diensten""))",Chrome 120.0.0.0,,,2023-12-18 12:45:30,2023-12-18 12:45:31,"0,557s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Diensten_SHT""))",Chrome 120.0.0.0,,,2023-12-18 12:45:31,2023-12-18 12:45:32,"0,655s",PASSED
